Individu,Lieu_depart,Temps_attente,Temps_trajet,Heure_depart,Heure_arrivee,Lieu_arrivee,Numero_trajet
259,Parking,1.21,0.07,8.234126740337496,8.304126740337496,Domicile,2
354,Parking,0.27,0.1,8.205886661792457,8.305886661792456,Parking,4
105,Domicile,8.119375662745863,0.21,8.119375662745863,8.329375662745864,Entreprise,1
455,Domicile,8.241183824451165,0.09,8.241183824451165,8.331183824451164,Domicile,1
243,Domicile,0.31,1.1,7.237542068129273,8.337542068129274,Rue,3
395,Parking,1.21,0.13,8.208282964006347,8.338282964006348,Domicile,2
181,Rue,2.88,0.1,8.24653614949674,8.346536149496739,Domicile,2
369,Rue,0.63,0.32,8.037461481547398,8.357461481547396,Entreprise,3
45,Domicile,8.205056349945421,0.17,8.205056349945421,8.375056349945421,Parking,1
370,Domicile,8.079049889090525,0.3,8.079049889090525,8.379049889090526,Entreprise,1
276,Rue,0.2,0.24,8.140898393091312,8.380898393091313,Rue,3
296,Parking,2.77,0.03,8.367063907110381,8.39706390711038,Rue,2
409,Rue,0.43,0.61,7.787843548462135,8.397843548462134,Rue,2
414,Entreprise,2.9,0.16,8.247330584601155,8.407330584601155,Rue,2
252,Parking,1.05,0.88,7.5290888582571975,8.409088858257197,Domicile,2
213,Rue,0.6,0.34,8.072874078545645,8.412874078545645,Entreprise,3
308,Rue,8.242887291966655,0.17,8.242887291966655,8.412887291966655,Entreprise,1
234,Parking,0.05,0.25,8.165793924798837,8.415793924798837,Parking,3
451,Sans,1.1,0.09,8.330191689665998,8.420191689665998,Entreprise,4
41,Rue,0.44,0.1,8.340012779606715,8.440012779606715,Sans,2
385,Rue,2.31,0.71,7.745293656164636,8.455293656164635,Entreprise,2
109,Parking,2.55,0.44,8.024143274881627,8.464143274881627,Domicile,2
65,Domicile,8.260878033006339,0.22,8.260878033006339,8.48087803300634,Rue,1
297,Domicile,8.361892240856243,0.12,8.361892240856243,8.481892240856242,Entreprise,1
269,Domicile,8.16721986976158,0.32,8.16721986976158,8.48721986976158,Entreprise,1
465,Rue,0.33,0.32,8.168386464690583,8.488386464690583,Rue,3
245,Sans,1.47,0.3,8.189388262422964,8.489388262422965,Entreprise,2
224,Domicile,1.44,0.85,7.657138682099053,8.507138682099052,Rue,2
191,Domicile,0.14,0.21,8.303485699969015,8.513485699969014,Entreprise,3
180,Rue,0.32,0.26,8.26524621842611,8.525246218426112,Parking,3
262,Parking,8.368050881242096,0.16,8.368050881242096,8.528050881242097,Domicile,1
200,Rue,8.028481988290318,0.51,8.028481988290318,8.538481988290318,Rue,1
342,Rue,0.04,0.39,8.14866516939775,8.53866516939775,Rue,2
334,Rue,1.87,0.13,8.415245596499158,8.545245596499159,Entreprise,2
215,Rue,0.31,0.36,8.185430664470443,8.545430664470443,Parking,2
23,Parking,0.46,0.44,8.105548734764549,8.545548734764548,Rue,4
134,Domicile,0.24,0.67,7.877588164833301,8.5475881648333,Entreprise,3
362,Domicile,3.39,0.06,8.497326847430319,8.55732684743032,Entreprise,2
491,Rue,8.296179848315782,0.27,8.296179848315782,8.566179848315782,Parking,1
477,Domicile,8.125398136159758,0.46,8.125398136159758,8.585398136159759,Entreprise,1
74,Rue,8.442481256609497,0.15,8.442481256609497,8.592481256609497,Parking,1
411,Sans,1.3,0.33,8.263116362145691,8.593116362145691,Parking,4
221,Parking,0.38,0.17,8.449185549488849,8.619185549488849,Domicile,3
434,Rue,0.35,0.59,8.02992724227352,8.61992724227352,Rue,4
372,Domicile,8.131197085918124,0.49,8.131197085918124,8.621197085918125,Entreprise,1
199,Domicile,8.472064291111657,0.15,8.472064291111657,8.622064291111657,Sans,1
303,Domicile,0.08,0.39,8.235242520050718,8.625242520050719,Rue,4
475,Rue,0.85,0.28,8.34551685744214,8.62551685744214,Entreprise,3
184,Rue,3.23,0.34,8.285958054138622,8.625958054138621,Domicile,2
315,Parking,0.86,0.19,8.439165754071663,8.629165754071662,Rue,5
87,Entreprise,3.55,0.36,8.280425169103836,8.640425169103835,Entreprise,2
2,Rue,0.69,0.07,8.574701738104865,8.644701738104866,Entreprise,2
19,Domicile,2.74,0.13,8.517801420756859,8.64780142075686,Rue,2
325,Domicile,0.81,0.34,8.314339650414867,8.654339650414867,Entreprise,3
328,Parking,0.83,0.2,8.459652771656053,8.659652771656052,Domicile,3
61,Rue,0.27,0.21,8.458427908048153,8.668427908048153,Domicile,2
30,Sans,1.53,0.25,8.41996056707667,8.66996056707667,Entreprise,3
182,Sans,0.99,0.2,8.471964575167181,8.67196457516718,Rue,4
290,Parking,2.19,0.34,8.346702684893062,8.686702684893062,Parking,2
483,Rue,2.31,0.15,8.553502330121374,8.703502330121374,Rue,3
173,Sans,0.26,0.28,8.432257492398616,8.712257492398615,Parking,2
62,Rue,3.37,0.2,8.512626669560573,8.712626669560574,Rue,4
433,Sans,0.13,0.49,8.226119647147733,8.716119647147732,Parking,3
425,Parking,0.88,0.54,8.177271993057353,8.717271993057352,Rue,2
73,Rue,1.27,0.05,8.66863018340939,8.71863018340939,Domicile,3
111,Entreprise,3.33,0.2,8.524732950368673,8.724732950368672,Parking,4
80,Parking,1.25,0.12,8.607329421658156,8.727329421658155,Domicile,2
331,Parking,0.85,0.28,8.447612346875314,8.727612346875313,Parking,2
110,Domicile,0.16,0.43,8.298831586802986,8.728831586802986,Rue,3
201,Rue,0.95,0.14,8.608391101673584,8.748391101673585,Entreprise,2
234,Parking,0.08,0.26,8.495793924798837,8.755793924798837,Domicile,4
233,Domicile,8.51667433242134,0.24,8.51667433242134,8.75667433242134,Rue,1
48,Domicile,8.458991895066333,0.3,8.458991895066333,8.758991895066334,Entreprise,1
20,Sans,0.49,2.29,6.489109692789879,8.779109692789879,Entreprise,3
392,Parking,3.42,0.05,8.756983566495588,8.806983566495589,Rue,2
427,Domicile,8.704078880369748,0.11,8.704078880369748,8.814078880369747,Entreprise,1
261,Parking,2.69,0.32,8.500408196128081,8.820408196128081,Domicile,2
252,Domicile,0.02,0.4,8.429088858257197,8.829088858257197,Rue,3
231,Rue,8.666692723049946,0.18,8.666692723049946,8.846692723049946,Entreprise,1
129,Rue,0.8,0.69,8.167078440759438,8.857078440759437,Domicile,3
8,Domicile,8.75564619229067,0.12,8.75564619229067,8.875646192290668,Rue,1
304,Parking,1.44,0.04,8.83970609639454,8.87970609639454,Rue,2
176,Rue,0.7,0.84,8.041544349634618,8.88154434963462,Parking,3
183,Rue,4.49,0.12,8.766204872423486,8.886204872423486,Entreprise,2
302,Rue,8.340283367948773,0.55,8.340283367948773,8.890283367948774,Rue,1
495,Rue,0.81,0.71,8.193414221217214,8.903414221217215,Rue,2
225,Rue,2.33,0.99,7.934945447974485,8.924945447974485,Entreprise,8
447,Domicile,1.05,0.55,8.38618024539316,8.93618024539316,Parking,3
18,Domicile,0.49,0.18,8.759137438444695,8.939137438444694,Rue,3
320,Parking,0.59,0.14,8.809759799630852,8.949759799630852,Parking,3
498,Domicile,8.749143066010454,0.21,8.749143066010454,8.959143066010455,Parking,1
99,Parking,1.06,0.21,8.761568485085272,8.971568485085273,Domicile,2
357,Domicile,8.57273203555915,0.4,8.57273203555915,8.97273203555915,Domicile,1
327,Sans,0.96,0.16,8.81352605744637,8.97352605744637,Entreprise,2
277,Rue,3.18,0.37,8.611753221440612,8.981753221440611,Domicile,2
282,Parking,0.91,0.11,8.892318608846836,9.002318608846835,Domicile,2
494,Domicile,8.904572177699709,0.1,8.904572177699709,9.004572177699709,Entreprise,1
223,Domicile,8.747688358408142,0.26,8.747688358408142,9.007688358408142,Parking,1
414,Rue,0.12,0.49,8.527330584601154,9.017330584601154,Entreprise,3
430,Rue,1.76,0.16,8.857791619451849,9.017791619451849,Entreprise,4
286,Domicile,8.80979046903727,0.21,8.80979046903727,9.019790469037272,Sans,1
406,Domicile,8.084995954397774,0.94,8.084995954397774,9.024995954397774,Domicile,1
339,Rue,1.17,0.04,8.987695866935482,9.027695866935481,Entreprise,3
12,Rue,1.18,0.05,8.98487636873561,9.034876368735612,Parking,2
6,Entreprise,3.79,0.24,8.798323086225288,9.03832308622529,Entreprise,3
54,Rue,1.48,0.23,8.810655968303728,9.040655968303728,Rue,2
186,Sans,0.65,0.42,8.6214834576045,9.0414834576045,Domicile,2
361,Rue,0.9,0.16,8.88273205774471,9.04273205774471,Entreprise,2
410,Entreprise,2.07,0.16,8.89024434410712,9.05024434410712,Domicile,3
403,Parking,2.81,0.14,8.914802298917476,9.054802298917476,Domicile,3
232,Rue,2.62,0.27,8.80481811242605,9.07481811242605,Rue,2
418,Rue,2.44,0.58,8.495557883844864,9.075557883844864,Rue,4
224,Rue,0.43,0.14,8.937138682099052,9.077138682099053,Parking,3
305,Domicile,8.86910853183816,0.22,8.86910853183816,9.08910853183816,Domicile,1
486,Domicile,3.16,0.38,8.726698378715966,9.106698378715965,Parking,3
68,Rue,8.069990578894364,1.05,8.069990578894364,9.119990578894365,Domicile,1
179,Parking,5.71,0.04,9.090953137217054,9.130953137217054,Entreprise,2
353,Rue,1.78,0.25,8.886187758495243,9.136187758495243,Entreprise,2
199,Sans,0.4,0.12,9.022064291111658,9.142064291111657,Parking,2
111,Parking,0.19,0.23,8.914732950368672,9.144732950368672,Domicile,5
51,Domicile,9.053312540983786,0.1,9.053312540983786,9.153312540983785,Parking,1
204,Domicile,8.430633316310486,0.73,8.430633316310486,9.160633316310486,Rue,1
357,Domicile,0.08,0.12,9.052732035559151,9.17273203555915,Parking,2
253,Parking,1.09,0.23,8.95697025052271,9.186970250522709,Entreprise,3
328,Domicile,0.0,0.53,8.659652771656052,9.189652771656052,Entreprise,4
88,Rue,1.71,0.09,9.104723646314703,9.194723646314703,Domicile,3
347,Rue,2.77,0.24,8.960522944753627,9.200522944753628,Rue,2
280,Parking,0.64,1.26,7.943694097801906,9.203694097801906,Rue,3
401,Domicile,9.107678348787177,0.1,9.107678348787177,9.207678348787177,Parking,1
458,Parking,2.25,0.11,9.1129521670303,9.222952167030302,Parking,3
318,Rue,8.916652162125033,0.31,8.916652162125033,9.226652162125033,Rue,1
381,Rue,3.29,0.26,8.968165144135975,9.228165144135975,Entreprise,2
79,Parking,2.02,0.13,9.133720337038932,9.263720337038931,Rue,3
165,Entreprise,3.34,0.14,9.15213858484199,9.292138584841991,Rue,2
483,Rue,0.27,0.35,8.973502330121374,9.323502330121373,Rue,4
276,Rue,0.75,0.2,9.130898393091313,9.330898393091312,Domicile,4
129,Domicile,0.14,0.35,8.997078440759438,9.347078440759438,Rue,4
458,Parking,0.06,0.07,9.282952167030302,9.352952167030303,Domicile,4
124,Parking,2.46,0.12,9.23780618352364,9.357806183523639,Domicile,4
215,Parking,0.47,0.35,9.015430664470443,9.365430664470443,Domicile,3
286,Sans,0.25,0.1,9.269790469037272,9.369790469037271,Rue,2
280,Rue,0.1,0.08,9.303694097801905,9.383694097801905,Rue,4
307,Rue,9.151597941578197,0.24,9.151597941578197,9.391597941578198,Parking,1
170,Rue,3.37,0.12,9.27483588327039,9.394835883270389,Parking,2
45,Parking,0.63,0.39,9.005056349945422,9.395056349945422,Domicile,2
91,Entreprise,4.66,0.16,9.25430788269076,9.41430788269076,Entreprise,2
263,Entreprise,2.25,0.85,8.573561846207152,9.423561846207152,Rue,2
402,Sans,2.74,0.49,8.951677758915764,9.441677758915764,Rue,2
315,Rue,0.53,0.29,9.159165754071662,9.449165754071663,Parking,6
302,Rue,0.43,0.13,9.320283367948774,9.450283367948774,Rue,2
330,Rue,2.31,0.25,9.20867401813792,9.45867401813792,Domicile,2
410,Domicile,0.24,0.17,9.290244344107121,9.460244344107121,Parking,4
22,Parking,2.4,0.1,9.36138740627761,9.461387406277609,Domicile,3
9,Domicile,1.09,0.14,9.346158351864213,9.486158351864214,Entreprise,3
205,Sans,1.12,0.62,8.866588716744005,9.486588716744004,Domicile,2
233,Rue,0.37,0.36,9.12667433242134,9.48667433242134,Entreprise,2
405,Rue,0.96,0.27,9.225756642864088,9.495756642864087,Parking,2
24,Rue,2.2,0.33,9.172458890771223,9.502458890771223,Parking,3
235,Sans,2.22,0.06,9.448806775999623,9.508806775999624,Entreprise,3
354,Parking,1.13,0.08,9.435886661792455,9.515886661792457,Rue,5
373,Domicile,9.387079379154612,0.13,9.387079379154612,9.517079379154612,Parking,1
36,Domicile,9.269970511557398,0.25,9.269970511557398,9.519970511557398,Entreprise,1
299,Rue,2.13,0.8,8.73544152515547,9.53544152515547,Parking,2
291,Parking,1.85,0.55,8.986523814485716,9.536523814485717,Parking,3
388,Rue,9.131969521137151,0.43,9.131969521137151,9.56196952113715,Parking,1
220,Rue,1.02,0.74,8.830016570153271,9.570016570153271,Rue,3
82,Sans,2.36,0.16,9.410176028816048,9.570176028816048,Entreprise,2
107,Domicile,8.766340516601382,0.82,8.766340516601382,9.586340516601382,Rue,1
268,Rue,0.36,1.53,8.056746570322023,9.586746570322024,Rue,3
449,Parking,1.27,0.1,9.496825039585948,9.596825039585948,Domicile,4
347,Rue,0.03,0.37,9.230522944753627,9.600522944753628,Rue,3
158,Entreprise,2.42,0.35,9.250711914435643,9.600711914435642,Domicile,2
74,Parking,0.42,0.59,9.012481256609497,9.602481256609497,Rue,2
252,Rue,0.56,0.23,9.389088858257198,9.619088858257197,Rue,4
458,Domicile,0.15,0.12,9.502952167030303,9.622952167030302,Entreprise,5
79,Rue,0.07,0.29,9.333720337038931,9.62372033703893,Entreprise,4
304,Rue,0.23,0.52,9.10970609639454,9.62970609639454,Entreprise,3
382,Parking,3.45,0.25,9.385545113571755,9.635545113571755,Entreprise,2
270,Domicile,9.503489263090344,0.17,9.503489263090344,9.673489263090344,Parking,1
418,Rue,0.4,0.2,9.475557883844864,9.675557883844863,Parking,5
174,Domicile,9.552514818983072,0.13,9.552514818983072,9.682514818983073,Rue,1
465,Rue,0.57,0.63,9.058386464690583,9.688386464690582,Entreprise,4
287,Entreprise,2.13,0.35,9.344564066231435,9.694564066231434,Rue,4
237,Entreprise,8.309912715765815,1.4,8.309912715765815,9.709912715765816,Entreprise,1
125,Domicile,9.506088675731897,0.21,9.506088675731897,9.716088675731898,Domicile,1
255,Entreprise,5.98,0.11,9.644360482025242,9.754360482025241,Domicile,2
420,Entreprise,4.15,0.13,9.647773261522643,9.777773261522643,Sans,2
455,Domicile,1.39,0.06,9.721183824451165,9.781183824451166,Parking,2
320,Parking,0.44,0.44,9.389759799630852,9.829759799630853,Parking,4
147,Domicile,2.49,0.21,9.675141310960395,9.885141310960396,Rue,5
264,Parking,1.98,0.13,9.766932917891634,9.896932917891633,Domicile,4
440,Parking,4.99,0.07,9.83328473418398,9.90328473418398,Entreprise,3
248,Domicile,9.718043564841924,0.19,9.718043564841924,9.908043564841924,Parking,1
97,Entreprise,4.9,0.31,9.610558959866276,9.920558959866277,Rue,2
401,Parking,0.35,0.37,9.557678348787176,9.927678348787175,Rue,2
270,Parking,0.12,0.14,9.793489263090343,9.933489263090344,Domicile,2
318,Rue,0.28,0.43,9.506652162125032,9.936652162125032,Rue,2
210,Rue,2.23,0.12,9.818028944446896,9.938028944446895,Sans,3
161,Parking,1.79,0.33,9.619963588156148,9.949963588156148,Entreprise,3
117,Parking,2.31,0.45,9.505683049847887,9.955683049847888,Domicile,4
187,Entreprise,4.26,0.36,9.603916726285991,9.96391672628599,Entreprise,2
423,Rue,9.004938464337409,0.97,9.004938464337409,9.97493846433741,Rue,1
16,Rue,8.931827948037638,1.05,8.931827948037638,9.981827948037639,Rue,1
194,Parking,3.88,0.26,9.724894316232092,9.984894316232092,Rue,2
3,Parking,1.22,1.28,8.708883468220167,9.988883468220166,Rue,2
476,Parking,2.55,0.96,9.057417264253733,10.017417264253732,Domicile,3
46,Parking,3.07,1.37,8.649480091497654,10.019480091497655,Domicile,2
291,Parking,0.43,0.06,9.966523814485717,10.026523814485717,Parking,4
462,Entreprise,2.94,0.45,9.58337791646734,10.03337791646734,Domicile,2
326,Rue,1.31,0.62,9.432180545212946,10.052180545212945,Parking,2
8,Rue,0.87,0.31,9.745646192290668,10.055646192290668,Sans,2
106,Sans,3.5,0.12,9.936981215340186,10.056981215340185,Entreprise,2
330,Domicile,0.01,0.59,9.46867401813792,10.05867401813792,Entreprise,3
299,Parking,0.04,0.49,9.575441525155469,10.06544152515547,Rue,3
224,Parking,0.37,0.66,9.447138682099052,10.107138682099052,Parking,4
278,Domicile,10.035507622950275,0.11,10.035507622950275,10.145507622950275,Entreprise,1
398,Domicile,9.724749176194566,0.43,9.724749176194566,10.154749176194565,Domicile,1
14,Parking,3.64,0.59,9.587930401222359,10.177930401222358,Domicile,3
200,Rue,1.41,0.23,9.948481988290318,10.178481988290319,Rue,2
125,Domicile,0.11,0.36,9.826088675731897,10.186088675731897,Parking,2
244,Domicile,10.065256256646633,0.14,10.065256256646633,10.205256256646633,Rue,1
129,Rue,0.52,0.34,9.867078440759437,10.207078440759437,Rue,5
268,Rue,0.45,0.19,10.036746570322023,10.226746570322025,Parking,4
83,Rue,1.88,0.62,9.622560146902357,10.242560146902356,Entreprise,3
50,Domicile,10.186180614386442,0.06,10.186180614386442,10.246180614386443,Entreprise,1
497,Rue,4.36,0.36,9.891794582656786,10.251794582656785,Parking,3
418,Parking,0.52,0.06,10.195557883844863,10.255557883844864,Domicile,6
373,Parking,0.36,0.38,9.877079379154612,10.257079379154613,Domicile,2
299,Rue,0.13,0.07,10.19544152515547,10.265441525155468,Parking,4
3,Rue,0.21,0.07,10.198883468220167,10.268883468220166,Rue,3
319,Domicile,2.3,0.16,10.132910388267199,10.292910388267199,Rue,3
198,Entreprise,7.1,0.29,10.003250368640835,10.293250368640834,Rue,2
41,Sans,1.25,0.63,9.690012779606715,10.320012779606714,Entreprise,3
96,Entreprise,5.49,0.25,10.07249919612181,10.32249919612181,Rue,2
407,Rue,10.247832794387433,0.08,10.247832794387433,10.327832794387433,Parking,1
172,Domicile,2.58,0.21,10.1208206901086,10.3308206901086,Parking,2
23,Rue,1.54,0.26,10.085548734764547,10.345548734764549,Rue,5
55,Parking,4.96,0.21,10.139038683356976,10.349038683356977,Domicile,2
37,Entreprise,6.61,0.12,10.253016164735735,10.373016164735734,Domicile,2
420,Sans,0.42,0.18,10.197773261522643,10.377773261522643,Entreprise,3
158,Domicile,0.53,0.26,10.130711914435642,10.390711914435641,Parking,3
447,Parking,1.22,0.24,10.15618024539316,10.396180245393161,Parking,4
10,Entreprise,5.29,0.58,9.829519855144014,10.409519855144014,Entreprise,2
437,Parking,3.39,0.14,10.275641865859242,10.415641865859243,Parking,3
197,Entreprise,6.16,0.21,10.207272145086222,10.417272145086223,Entreprise,2
140,Domicile,10.318326904775855,0.13,10.318326904775855,10.448326904775856,Entreprise,1
8,Sans,0.27,0.13,10.325646192290668,10.455646192290668,Parking,3
248,Parking,0.11,0.44,10.018043564841923,10.458043564841923,Domicile,2
489,Parking,2.31,0.42,10.043167659028606,10.463167659028606,Parking,2
243,Rue,2.09,0.04,10.427542068129274,10.467542068129273,Parking,4
410,Parking,0.41,0.6,9.870244344107121,10.47024434410712,Domicile,5
488,Parking,3.73,0.09,10.385145243401203,10.475145243401203,Domicile,2
264,Domicile,0.04,0.54,9.936932917891632,10.476932917891633,Entreprise,5
462,Domicile,0.02,0.44,10.053377916467339,10.49337791646734,Entreprise,3
198,Rue,0.18,0.06,10.473250368640834,10.533250368640834,Parking,3
90,Rue,10.467699068621158,0.08,10.467699068621158,10.547699068621158,Rue,1
74,Rue,0.71,0.26,10.312481256609498,10.572481256609498,Rue,3
287,Rue,0.72,0.16,10.414564066231435,10.574564066231435,Rue,5
204,Rue,0.77,0.65,9.930633316310486,10.580633316310486,Domicile,2
103,Domicile,10.075145334228461,0.51,10.075145334228461,10.58514533422846,Rue,1
28,Parking,4.41,0.17,10.419205259027407,10.589205259027407,Entreprise,2
12,Parking,1.55,0.03,10.584876368735612,10.614876368735612,Domicile,3
232,Rue,1.25,0.3,10.32481811242605,10.62481811242605,Rue,3
42,Rue,10.483728802545338,0.15,10.483728802545338,10.633728802545338,Parking,1
114,Domicile,10.391314600172313,0.25,10.391314600172313,10.641314600172313,Parking,1
371,Parking,6.86,0.26,10.387499604262917,10.647499604262917,Parking,2
93,Domicile,4.51,0.37,10.27757826882053,10.64757826882053,Rue,2
40,Parking,4.24,0.14,10.5171524475356,10.657152447535601,Parking,2
44,Parking,10.501435342010332,0.16,10.501435342010332,10.661435342010332,Rue,1
336,Entreprise,6.16,0.18,10.502335611926732,10.682335611926732,Domicile,2
9,Entreprise,0.44,0.76,9.926158351864213,10.686158351864213,Entreprise,4
256,Parking,3.15,0.42,10.269034536487327,10.689034536487327,Parking,2
322,Rue,2.23,0.22,10.477162872561177,10.697162872561178,Entreprise,2
80,Domicile,1.87,0.1,10.597329421658156,10.697329421658155,Rue,3
30,Entreprise,1.97,0.09,10.63996056707667,10.72996056707667,Rue,4
170,Parking,0.99,0.36,10.384835883270389,10.744835883270389,Rue,3
53,Rue,4.25,0.13,10.617132102217518,10.747132102217519,Rue,2
119,Rue,2.74,0.12,10.62888032623283,10.748880326232829,Rue,2
174,Rue,0.77,0.3,10.452514818983072,10.752514818983073,Sans,2
239,Domicile,3.55,0.66,10.097212120068393,10.757212120068393,Sans,3
437,Parking,0.32,0.03,10.735641865859243,10.765641865859243,Domicile,4
137,Domicile,10.55061763416938,0.22,10.55061763416938,10.77061763416938,Entreprise,1
135,Rue,6.26,0.24,10.532463306012913,10.772463306012913,Entreprise,2
49,Rue,2.56,0.15,10.622967440626766,10.772967440626765,Rue,3
307,Parking,1.03,0.37,10.421597941578197,10.791597941578196,Rue,2
93,Rue,0.01,0.14,10.65757826882053,10.79757826882053,Rue,3
55,Domicile,0.1,0.36,10.449038683356976,10.809038683356977,Parking,3
431,Domicile,10.491158231289221,0.32,10.491158231289221,10.811158231289221,Entreprise,1
24,Parking,1.26,0.06,10.762458890771223,10.822458890771223,Domicile,4
37,Domicile,0.3,0.15,10.673016164735735,10.823016164735733,Entreprise,3
348,Domicile,3.05,0.85,9.975816030114458,10.825816030114458,Rue,2
471,Entreprise,3.49,0.25,10.579385915420499,10.829385915420499,Rue,2
183,Entreprise,1.78,0.17,10.666204872423485,10.836204872423485,Domicile,3
221,Domicile,2.01,0.22,10.629185549488849,10.84918554948885,Rue,4
276,Domicile,1.15,0.38,10.480898393091312,10.860898393091311,Entreprise,5
436,Domicile,10.60143290533315,0.27,10.60143290533315,10.87143290533315,Domicile,1
62,Rue,2.0,0.16,10.712626669560574,10.872626669560574,Parking,5
215,Domicile,0.93,0.58,10.295430664470443,10.875430664470443,Rue,4
198,Parking,0.13,0.22,10.663250368640835,10.883250368640834,Domicile,4
39,Rue,5.49,0.18,10.713117978015205,10.893117978015205,Parking,2
447,Parking,0.19,0.34,10.58618024539316,10.92618024539316,Entreprise,5
70,Parking,5.27,0.27,10.657945395056842,10.927945395056842,Domicile,2
265,Entreprise,4.76,0.43,10.503931389263908,10.933931389263908,Rue,2
90,Rue,0.23,0.17,10.777699068621159,10.947699068621159,Parking,2
273,Parking,4.64,0.08,10.867987312300807,10.947987312300807,Rue,3
394,Parking,4.16,0.09,10.865812417838178,10.955812417838178,Domicile,2
268,Parking,0.62,0.11,10.846746570322024,10.956746570322025,Domicile,5
176,Parking,2.0,0.1,10.88154434963462,10.98154434963462,Sans,4
491,Parking,2.16,0.26,10.726179848315782,10.986179848315782,Parking,2
342,Rue,2.26,0.19,10.79866516939775,10.98866516939775,Rue,3
24,Domicile,0.06,0.11,10.882458890771224,10.992458890771223,Rue,5
174,Sans,0.02,0.22,10.772514818983073,10.992514818983073,Rue,3
257,Parking,2.39,0.57,10.463598160522912,11.033598160522912,Domicile,2
229,Entreprise,4.6,0.09,10.950650108466428,11.040650108466428,Domicile,2
103,Rue,0.19,0.3,10.77514533422846,11.075145334228461,Entreprise,2
210,Sans,0.71,0.45,10.648028944446896,11.098028944446895,Sans,4
417,Domicile,4.58,0.34,10.769053587333367,11.109053587333367,Parking,3
188,Entreprise,3.94,0.01,11.100163701385693,11.110163701385693,Parking,2
52,Parking,4.19,0.2,10.911573214054759,11.11157321405476,Domicile,5
411,Parking,2.41,0.11,11.003116362145692,11.113116362145691,Domicile,5
256,Parking,0.15,0.28,10.839034536487327,11.119034536487327,Domicile,3
53,Rue,0.13,0.25,10.87713210221752,11.12713210221752,Domicile,3
441,Entreprise,5.04,0.14,10.99035387099735,11.13035387099735,Entreprise,2
363,Entreprise,4.49,0.56,10.585436191318262,11.145436191318263,Domicile,2
486,Parking,1.69,0.35,10.796698378715964,11.146698378715964,Domicile,4
489,Parking,0.59,0.1,11.053167659028606,11.153167659028606,Parking,3
80,Rue,0.35,0.11,11.047329421658155,11.157329421658154,Parking,4
262,Domicile,1.13,1.53,9.658050881242097,11.188050881242097,Domicile,2
101,Domicile,2.18,0.75,10.444123114729855,11.194123114729855,Parking,3
85,Parking,6.98,0.18,11.016800999325227,11.196800999325227,Domicile,2
273,Rue,0.02,0.23,10.967987312300806,11.197987312300807,Entreprise,4
89,Rue,4.31,0.52,10.67812806041134,11.198128060411342,Domicile,3
388,Parking,0.67,0.97,10.23196952113715,11.201969521137151,Rue,2
407,Parking,0.81,0.07,11.137832794387434,11.207832794387434,Rue,2
326,Parking,1.01,0.15,11.062180545212945,11.212180545212945,Rue,3
58,Entreprise,5.33,0.15,11.085872862312677,11.235872862312677,Parking,2
290,Parking,2.29,0.26,10.976702684893063,11.23670268489306,Parking,3
389,Entreprise,6.19,0.17,11.069505062219012,11.239505062219012,Domicile,2
220,Rue,0.98,0.69,10.550016570153272,11.240016570153271,Domicile,4
160,Rue,4.51,0.3,10.943183347323739,11.24318334732374,Domicile,2
337,Entreprise,5.05,0.36,10.885078535740817,11.245078535740817,Domicile,2
209,Domicile,3.29,2.37,8.880751777851618,11.250751777851619,Parking,3
371,Parking,0.25,0.37,10.897499604262917,11.267499604262916,Parking,3
129,Rue,0.94,0.13,11.147078440759437,11.277078440759437,Rue,6
173,Parking,2.13,0.44,10.842257492398616,11.282257492398616,Rue,3
453,Parking,4.33,0.08,11.206057494192947,11.286057494192947,Domicile,2
19,Rue,2.46,0.22,11.10780142075686,11.32780142075686,Domicile,3
340,Parking,3.02,0.26,11.076788946683763,11.336788946683765,Domicile,3
344,Entreprise,7.06,0.13,11.215511749089584,11.345511749089585,Domicile,2
338,Rue,4.12,0.08,11.266330934392847,11.346330934392846,Rue,4
102,Domicile,3.45,0.47,10.891761638929967,11.361761638929968,Entreprise,2
319,Rue,0.31,0.77,10.6029103882672,11.372910388267199,Rue,4
80,Parking,0.02,0.2,11.177329421658154,11.377329421658155,Entreprise,5
497,Parking,0.86,0.27,11.111794582656785,11.381794582656784,Domicile,4
375,Parking,3.86,0.15,11.246523817983189,11.396523817983189,Domicile,3
409,Rue,2.42,0.6,10.817843548462134,11.417843548462134,Domicile,3
383,Parking,4.78,0.65,10.769214748026492,11.41921474802649,Domicile,4
280,Rue,1.81,0.23,11.193694097801906,11.423694097801906,Domicile,5
337,Domicile,0.0,0.19,11.245078535740817,11.435078535740816,Domicile,3
210,Sans,0.09,0.27,11.188028944446895,11.458028944446895,Rue,5
65,Rue,2.32,0.66,10.80087803300634,11.46087803300634,Parking,2
110,Rue,0.15,2.59,8.878831586802987,11.468831586802986,Domicile,4
498,Parking,2.32,0.19,11.279143066010455,11.469143066010455,Domicile,2
347,Rue,1.76,0.11,11.360522944753628,11.470522944753629,Parking,4
72,Parking,5.6,0.89,10.58946792415923,11.47946792415923,Domicile,2
328,Entreprise,1.83,0.46,11.019652771656052,11.479652771656053,Domicile,5
459,Entreprise,4.43,0.23,11.250671827596413,11.480671827596414,Rue,2
374,Rue,3.9,0.4,11.0846920077821,11.484692007782101,Rue,2
36,Entreprise,1.77,0.2,11.289970511557398,11.489970511557397,Rue,2
